id,signal_key,entry_time,exit_time,direction,entry_price,exit_price,stop_loss,size,pnl_r,pnl_pct,exit_reason,confirmations,ai_score
426,29203-short,2026-05-21T06:43:00,2026-05-21T06:48:00,short,77663.89,77603.46,77638.04672300293,0.311093,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'volume_spike', 'rvol', 'breaker_block', 'mitigation_block']",30.0
427,29254-long,2026-05-21T07:34:00,2026-05-21T07:45:00,long,77655.92,77755.48,77737.30694970686,0.332544,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'volume_spike', 'rvol', 'session_quality', 'breaker_block', 'mitigation_block']",70.59
428,29269-long,2026-05-21T07:49:00,2026-05-21T07:56:00,long,77789.57,77901.06,77878.58329208156,0.436345,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'session_quality', 'breaker_block', 'mitigation_block']",70.59
429,29284-long,2026-05-21T08:04:00,2026-05-21T08:08:00,long,78006.0,78141.93,78100.24898062849,0.298097,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'rvol', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",78.24
430,29348-long,2026-05-21T09:08:00,2026-05-21T09:31:00,long,77951.73,77915.53654873386,77915.53654873386,0.276293,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'momentum_candle', 'rsi', 'macd', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",75.59
431,29425-short,2026-05-21T10:25:00,2026-05-21T10:26:00,short,77411.99,77192.61,77248.20965434931,0.201892,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",21.18
432,29452-short,2026-05-21T10:52:00,2026-05-21T10:55:00,short,77219.31,77296.90931184504,77296.90931184504,0.128867,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",29.12
433,29515-short,2026-05-21T11:55:00,2026-05-21T12:00:00,short,77201.31,77229.81833088036,77229.81833088036,0.350775,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'inducement', 'breaker_block', 'mitigation_block']",31.76
434,29532-short,2026-05-21T12:12:00,2026-05-21T12:15:00,short,77178.01,77214.0054415312,77214.0054415312,0.277813,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",29.41
435,30243-short,2026-05-22T00:03:00,2026-05-22T00:15:00,short,77534.44,77416.83,77446.78649714946,0.271318,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'rvol', 'breaker_block', 'mitigation_block']",31.47
436,30293-short,2026-05-22T00:53:00,2026-05-22T01:05:00,short,77405.16,77366.07983851814,77366.07983851814,0.240471,0.9638594144303424,0.9638594144303424,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'volume_spike', 'rvol', 'breaker_block', 'mitigation_block']",30.0
437,30360-long,2026-05-22T02:00:00,2026-05-22T02:02:00,long,77680.72,77640.19343204139,77640.19343204139,0.246752,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",74.12
438,30430-long,2026-05-22T03:10:00,2026-05-22T03:13:00,long,77741.65,77714.88452426402,77714.88452426402,0.373616,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",68.53
439,30446-long,2026-05-22T03:26:00,2026-05-22T03:30:00,long,77756.24,77774.55421630936,77774.55421630936,0.393143,0.8320058217579126,0.8320058217579126,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",69.71
440,30486-long,2026-05-22T04:06:00,2026-05-22T04:10:00,long,77841.55,77860.97895304456,77860.97895304456,0.511699,0.9965061548292937,0.9965061548292937,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",68.53
441,30571-short,2026-05-22T05:31:00,2026-05-22T05:36:00,short,77617.18,77603.0516275461,77603.0516275461,0.420797,0.7567104588870979,0.7567104588870979,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'volume_spike', 'rvol', 'breaker_block', 'mitigation_block']",30.0
442,30597-short,2026-05-22T05:57:00,2026-05-22T05:59:00,short,77500.54,77500.54,77500.54,0.282511,0.4,0.4,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'rvol', 'breaker_block', 'mitigation_block']",31.47
443,30632-short,2026-05-22T06:32:00,2026-05-22T06:44:00,short,77423.92,77456.73456596895,77456.73456596895,0.304743,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'inducement', 'breaker_block', 'mitigation_block']",31.18
444,30655-short,2026-05-22T06:55:00,2026-05-22T06:57:00,short,77421.12,77410.61880970799,77410.61880970799,0.321147,0.6023454847992368,0.6023454847992368,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",28.53
445,30707-short,2026-05-22T07:47:00,2026-05-22T08:00:00,short,77431.33,77427.25325029013,77427.25325029013,0.357576,0.48746490753037824,0.48746490753037824,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'rsi', 'macd', 'vwap', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",30.59
446,30726-short,2026-05-22T08:06:00,2026-05-22T08:08:00,short,77367.93,77399.15269380382,77399.15269380382,0.32028,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",28.53
447,30754-short,2026-05-22T08:34:00,2026-05-22T08:35:00,short,77357.32,77286.45,77331.54904058886,0.225204,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'vwap', 'rvol', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",29.71
448,30779-short,2026-05-22T08:59:00,2026-05-22T09:03:00,short,77267.38,77267.38,77267.38,0.24986,0.4,0.4,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",31.18
449,30856-short,2026-05-22T10:16:00,2026-05-22T10:18:00,short,77261.74,77283.99803468333,77283.99803468333,0.449276,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'momentum_candle', 'rsi', 'macd', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",29.12
450,30895-short,2026-05-22T10:55:00,2026-05-22T10:56:00,short,77283.47,77298.324869107,77298.324869107,0.67318,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'momentum_candle', 'rsi', 'macd', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'inducement', 'breaker_block', 'mitigation_block']",24.41
451,30915-short,2026-05-22T11:15:00,2026-05-22T11:20:00,short,77256.62,77233.72719653718,77233.72719653718,0.401333,0.9512580924981393,0.9512580924981393,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",21.76
452,31019-long,2026-05-22T12:59:00,2026-05-22T13:00:00,long,77533.9,77502.21664796911,77502.21664796911,0.315623,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'vwap', 'volume_spike', 'rvol', 'session_quality', 'breaker_block', 'mitigation_block']",68.24
453,31042-short,2026-05-22T13:22:00,2026-05-22T13:30:00,short,77401.01,77317.12,77336.28962165928,0.252492,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'vwap', 'rvol', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",31.47
454,31058-short,2026-05-22T13:38:00,2026-05-22T13:45:00,short,77273.74,77246.02057022305,77246.02057022305,0.134704,0.624035894045381,0.624035894045381,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",28.53
455,31076-short,2026-05-22T13:56:00,2026-05-22T14:07:00,short,77231.06,77031.24,77102.98300382691,0.129272,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'macd', 'vwap', 'mtf_confirmation', 'session_quality', 'inducement', 'breaker_block', 'mitigation_block']",31.18
456,31091-short,2026-05-22T14:11:00,2026-05-22T14:23:00,short,77098.76,76800.01,76866.81092023301,0.114356,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",31.18
457,31108-short,2026-05-22T14:28:00,2026-05-22T14:43:00,short,76871.2,76823.14369946816,76823.14369946816,0.126376,0.764389721895304,0.764389721895304,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",31.18
458,31140-short,2026-05-22T15:00:00,2026-05-22T15:02:00,short,76710.33,76764.69149772586,76764.69149772586,0.183954,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",31.18
459,31162-short,2026-05-22T15:22:00,2026-05-22T15:25:00,short,76745.47,76661.38,76678.4687313689,0.186748,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",31.18
460,31307-short,2026-05-22T17:47:00,2026-05-22T18:02:00,short,76903.74,76784.03217412594,76784.03217412594,0.179433,1.644385597477931,1.644385597477931,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'rsi', 'macd', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",29.71
461,31357-short,2026-05-22T18:37:00,2026-05-22T18:39:00,short,76638.19,76692.34229684078,76692.34229684078,0.184664,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",28.82
462,31382-short,2026-05-22T19:02:00,2026-05-22T19:15:00,short,76447.17,76290.97431767988,76290.97431767988,0.10573,1.4954375215231577,1.4954375215231577,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",30.0
463,31410-short,2026-05-22T19:30:00,2026-05-22T19:31:00,short,75720.19,75848.85150662663,75848.85150662663,0.077723,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",31.76
464,31460-short,2026-05-22T20:20:00,2026-05-22T20:28:00,short,75895.65,75962.94447027016,75962.94447027016,0.148601,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'liquidity_sweep', 'smart_money_entry', 'rsi', 'macd', 'vwap', 'mtf_confirmation', 'equal_high_low', 'mitigation_block']",28.82
465,31543-short,2026-05-22T21:43:00,2026-05-22T21:44:00,short,75963.46,76000.29902173027,76000.29902173027,0.271451,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'momentum_candle', 'rsi', 'macd', 'vwap', 'mtf_confirmation', 'inducement', 'breaker_block', 'mitigation_block']",31.18
466,31686-short,2026-05-23T00:06:00,2026-05-23T00:17:00,short,75543.18,75502.10659610976,75502.10659610976,0.153984,1.1897392736220709,1.1897392736220709,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'liquidity_sweep', 'smart_money_entry', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'equal_high_low', 'breaker_block', 'mitigation_block']",27.06
467,31712-short,2026-05-23T00:32:00,2026-05-23T00:34:00,short,75344.06,75421.16696990063,75421.16696990063,0.12969,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'equal_high_low', 'breaker_block', 'mitigation_block']",27.65
468,31785-short,2026-05-23T01:45:00,2026-05-23T01:48:00,short,75399.21,75399.21,75399.21,0.252477,0.4,0.4,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'momentum_candle', 'rsi', 'macd', 'vwap', 'rvol', 'mtf_confirmation', 'inducement', 'breaker_block', 'mitigation_block']",30.59
469,31849-long,2026-05-23T02:49:00,2026-05-23T03:00:00,long,75544.01,75565.34539610054,75565.34539610054,0.425398,0.944561943583023,0.944561943583023,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'vwap', 'mtf_confirmation', 'inducement', 'breaker_block', 'mitigation_block']",68.53
470,31864-long,2026-05-23T03:04:00,2026-05-23T03:20:00,long,75600.0,75600.0,75600.0,0.559538,0.4,0.4,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'rvol', 'mtf_confirmation', 'equal_high_low', 'breaker_block', 'mitigation_block']",69.12
471,31939-short,2026-05-23T04:19:00,2026-05-23T04:29:00,short,75585.61,75580.35206295602,75580.35206295602,0.906584,0.6860057825235396,0.6860057825235396,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'momentum_candle', 'rsi', 'macd', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",27.65
472,32004-short,2026-05-23T05:24:00,2026-05-23T05:25:00,short,75487.68,75503.67758587105,75503.67758587105,0.625094,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",29.41
473,32066-short,2026-05-23T06:26:00,2026-05-23T06:28:00,short,75461.64,75472.32155566559,75472.32155566559,0.936193,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'vwap', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",31.76
474,32086-short,2026-05-23T06:46:00,2026-05-23T07:00:00,short,75411.12,75427.97468742728,75427.97468742728,0.593307,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",28.53
475,33160-long,2026-05-24T00:40:00,2026-05-24T00:42:00,long,76807.39,76770.19301031127,76770.19301031127,0.268839,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",72.94
476,33200-long,2026-05-24T01:20:00,2026-05-24T01:26:00,long,76838.06,76886.44155997274,76886.44155997274,0.324156,1.4704950136198822,1.4704950136198822,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'momentum_candle', 'rsi', 'macd', 'vwap', 'rvol', 'mtf_confirmation', 'inducement', 'breaker_block', 'mitigation_block']",68.24
477,33304-long,2026-05-24T03:04:00,2026-05-24T03:12:00,long,76959.99,76974.7588491743,76974.7588491743,0.284347,0.6519687163048189,0.6519687163048189,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",72.65
478,33320-long,2026-05-24T03:20:00,2026-05-24T03:34:00,long,76908.0,76873.25227052275,76873.25227052275,0.287789,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'momentum_candle', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",68.24
479,33469-long,2026-05-24T05:49:00,2026-05-24T05:52:00,long,76785.57,76861.77,76840.04601645899,0.413725,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",68.24
480,33487-long,2026-05-24T06:07:00,2026-05-24T06:15:00,long,76841.21,76820.79597949453,76820.79597949453,0.489859,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'inducement', 'breaker_block', 'mitigation_block']",68.82
481,33524-long,2026-05-24T06:44:00,2026-05-24T06:49:00,long,76816.63,76909.37,76881.02556320369,0.362529,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'vwap', 'mtf_confirmation', 'inducement', 'breaker_block', 'mitigation_block']",75.0
482,33621-long,2026-05-24T08:21:00,2026-05-24T08:29:00,long,76828.26,76833.6040467656,76833.6040467656,0.542885,0.5740720299768316,0.5740720299768316,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'vwap', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",69.12
483,33642-long,2026-05-24T08:42:00,2026-05-24T08:44:00,long,76824.58,76810.32562805252,76810.32562805252,0.701539,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'session_quality', 'inducement', 'breaker_block', 'mitigation_block']",70.59
484,33666-long,2026-05-24T09:06:00,2026-05-24T09:10:00,long,76856.18,76908.0,76892.8904184996,0.640309,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'momentum_candle', 'rsi', 'macd', 'vwap', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",72.94
485,33683-long,2026-05-24T09:23:00,2026-05-24T09:25:00,long,76951.72,76966.53402182936,76966.53402182936,0.61415,0.9458820304872936,0.9458820304872936,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",71.18
